,year,name,value,people_vaccinated,people_fully_vaccinated,rank,lastValue,new_cases
2126,2020.8,Saint Vincent and the Grenadines,,,,187,0.0,
2127,2020.7,Saint Vincent and the Grenadines,,,,185,0.0,
2128,2020.6,Saint Vincent and the Grenadines,,,,185,0.0,
2129,2020.5,Saint Vincent and the Grenadines,,,,185,0.0,
2130,2020.4,Saint Vincent and the Grenadines,,,,185,0.0,
2131,2020.3,Saint Vincent and the Grenadines,,,,184,0.0,
2132,2020.2,Saint Vincent and the Grenadines,,,,176,0.0,
2133,2021.5,Samoa,,9357.0,132.77777777777777,215,0.0,
2134,2021.4,Samoa,,3769.542857142857,,215,0.0,
2135,2021.3,Samoa,,211.74285714285713,,215,0.0,
2136,2021.2,Samoa,,,,211,0.0,
2137,2021.1,Samoa,,,,206,0.0,
2138,2021.0,Samoa,,,,194,0.0,
2139,2020.9,Samoa,,,,189,0.0,
2140,2021.5,San Marino,90.0,7371.333333333333,12231.777777777777,158,90.0,
2141,2021.4,San Marino,90.0,8015.428571428572,7872.857142857143,157,87.94285714285714,
2142,2021.3,San Marino,87.94285714285714,8953.542857142857,5072.885714285714,152,78.21428571428571,
2143,2021.2,San Marino,78.21428571428571,3301.6428571428573,443.5238095238095,152,68.31428571428572,
2144,2021.1,San Marino,68.31428571428572,,,151,57.61904761904762,
2145,2021.0,San Marino,57.61904761904762,,,151,43.542857142857144,
2146,2020.9,San Marino,43.542857142857144,,,150,42.0,
2147,2020.8,San Marino,42.0,,,146,42.0,
2148,2020.7,San Marino,42.0,,,134,42.0,
2149,2020.6,San Marino,42.0,,,125,42.0,
2150,2020.5,San Marino,42.0,,,105,41.457142857142856,
2151,2020.4,San Marino,41.457142857142856,,,86,36.22857142857143,
2152,2020.3,San Marino,36.22857142857143,,,64,8.34375,
2153,2020.2,San Marino,8.34375,,,26,0.0,
2154,2021.5,Sao Tome and Principe,37.0,1374.888888888889,1282.6666666666667,167,36.542857142857144,
2155,2021.4,Sao Tome and Principe,36.542857142857144,1767.7142857142858,873.4857142857143,167,35.0,
2156,2021.3,Sao Tome and Principe,35.0,,,164,31.80952380952381,
2157,2021.2,Sao Tome and Principe,31.80952380952381,325.92857142857144,,161,18.0,
2158,2021.1,Sao Tome and Principe,18.0,,,163,17.0,
2159,2021.0,Sao Tome and Principe,17.0,,,162,16.485714285714284,
2160,2020.9,Sao Tome and Principe,16.485714285714284,,,161,15.095238095238095,
2161,2020.8,Sao Tome and Principe,15.095238095238095,,,159,15.0,
2162,2020.7,Sao Tome and Principe,15.0,,,156,14.542857142857143,
2163,2020.6,Sao Tome and Principe,14.542857142857143,,,145,12.657142857142857,
2164,2020.5,Sao Tome and Principe,12.657142857142857,,,134,8.4,
2165,2020.4,Sao Tome and Principe,8.4,,,131,0.10714285714285714,
2166,2020.3,Sao Tome and Principe,0.10714285714285714,,,159,0.0,
2167,2021.5,Saudi Arabia,7648.444444444444,,,51,7313.714285714285,
2168,2021.4,Saudi Arabia,7313.714285714285,,,50,6873.142857142857,
2169,2021.3,Saudi Arabia,6873.142857142857,,,48,6573.690476190476,
2170,2021.2,Saudi Arabia,6573.690476190476,,,45,6393.2,
2171,2021.1,Saudi Arabia,6393.2,,,41,6177.9047619047615,
2172,2021.0,Saudi Arabia,6177.9047619047615,,,39,5718.971428571429,
2173,2020.9,Saudi Arabia,5718.971428571429,,,34,5017.357142857143,
2174,2020.8,Saudi Arabia,5017.357142857143,,,32,3979.885714285714,
2175,2020.7,Saudi Arabia,3979.885714285714,,,30,2839.4,
2176,2020.6,Saudi Arabia,2839.4,,,30,1455.8,
2177,2020.5,Saudi Arabia,1455.8,,,32,382.77142857142854,
2178,2020.4,Saudi Arabia,382.77142857142854,,,41,86.68571428571428,
2179,2020.3,Saudi Arabia,86.68571428571428,,,48,0.75,
2180,2020.2,Saudi Arabia,0.75,,,73,0.0,
2181,2021.5,Senegal,1157.3333333333333,106474.22222222222,33314.22222222222,101,1135.9714285714285,
2182,2021.4,Senegal,1135.9714285714285,114540.34285714285,11988.057142857142,100,1095.0857142857142,
2183,2021.3,Senegal,1095.0857142857142,306927.54285714286,,98,960.952380952381,
2184,2021.2,Senegal,960.952380952381,121221.09523809524,,95,663.7714285714286,
2185,2021.1,Senegal,663.7714285714286,,,98,403.8333333333333,
2186,2021.0,Senegal,403.8333333333333,,,101,329.65714285714284,
2187,2020.9,Senegal,329.65714285714284,,,97,314.64285714285717,
2188,2020.8,Senegal,314.64285714285717,,,89,283.85714285714283,
2189,2020.7,Senegal,283.85714285714283,,,81,201.2,
2190,2020.6,Senegal,201.2,,,78,97.65714285714286,
2191,2020.5,Senegal,97.65714285714286,,,82,30.34285714285714,
2192,2020.4,Senegal,30.34285714285714,,,93,4.142857142857143,
2193,2020.3,Senegal,4.142857142857143,,,119,0.0,
2194,2020.2,Senegal,,,,176,0.0,
2195,2021.5,Serbia,6990.333333333333,597278.7777777778,537942.8888888889,52,6804.142857142857,
2196,2021.4,Serbia,6804.142857142857,1243948.9428571428,994894.0285714286,51,6091.6,
2197,2021.3,Serbia,6091.6,1291849.0571428572,924023.8571428572,52,4800.571428571428,
2198,2021.2,Serbia,4800.571428571428,1033899.9285714285,648949.1904761905,52,4070.2571428571428,
2199,2021.1,Serbia,4070.2571428571428,216135.9714285714,10166.114285714286,52,2990.5,
2200,2021.0,Serbia,2990.5,819.9047619047619,,52,1215.2857142857142,
2201,2020.9,Serbia,1215.2857142857142,,,68,769.7142857142857,
2202,2020.8,Serbia,769.7142857142857,,,67,716.0285714285715,
2203,2020.7,Serbia,716.0285714285715,,,56,558.6857142857143,
2204,2020.6,Serbia,558.6857142857143,,,54,284.0285714285714,
2205,2020.5,Serbia,284.0285714285714,,,59,230.62857142857143,
2206,2020.4,Serbia,230.62857142857143,,,50,104.34285714285714,
2207,2020.3,Serbia,104.34285714285714,,,45,1.1818181818181819,
2208,2020.2,Serbia,1.1818181818181819,,,62,0.0,
2209,2021.5,Seychelles,53.77777777777778,7851.111111111111,7446.222222222223,164,38.48571428571429,
2210,2021.4,Seychelles,38.48571428571429,12042.885714285714,10899.171428571428,166,25.885714285714286,
2211,2021.3,Seychelles,25.885714285714286,19058.314285714285,15109.771428571428,170,16.071428571428573,
2212,2021.2,Seychelles,16.071428571428573,20997.285714285714,9979.0,169,5.628571428571429,
2213,2021.1,Seychelles,5.628571428571429,22333.82857142857,4818.457142857143,172,0.38095238095238093,
2214,2021.0,Seychelles,0.38095238095238093,309.5238095238095,,176,0.0,
2215,2020.9,Seychelles,,,,189,0.0,
2216,2020.8,Seychelles,,,,187,0.0,
2217,2020.7,Seychelles,,,,185,0.0,
2218,2020.6,Seychelles,,,,185,0.0,
2219,2020.5,Seychelles,,,,185,0.0,
2220,2020.4,Seychelles,,,,185,0.0,
2221,2020.3,Seychelles,,,,184,0.0,
2222,2020.2,Seychelles,,,,176,0.0,
2223,2021.5,Sierra Leone,82.22222222222223,17789.222222222223,3222.3333333333335,159,79.51428571428572,
2224,2021.4,Sierra Leone,79.51428571428572,6182.0,1011.1142857142858,159,79.0,
2225,2021.3,Sierra Leone,79.0,12904.314285714287,917.3714285714286,155,79.0,
2226,2021.2,Sierra Leone,79.0,1628.5238095238096,,151,78.37142857142857,
2227,2021.1,Sierra Leone,78.37142857142857,,,147,75.78571428571429,
2228,2021.0,Sierra Leone,75.78571428571429,,,144,74.0,
2229,2020.9,Sierra Leone,74.0,,,139,72.69047619047619,
2230,2020.8,Sierra Leone,72.69047619047619,,,131,70.65714285714286,
2231,2020.7,Sierra Leone,70.65714285714286,,,119,66.68571428571428,
2232,2020.6,Sierra Leone,66.68571428571428,,,105,56.628571428571426,
2233,2020.5,Sierra Leone,56.628571428571426,,,96,33.57142857142857,
2234,2020.4,Sierra Leone,33.57142857142857,,,90,1.5,
2235,2020.3,Sierra Leone,1.5,,,139,0.0,
2236,2021.5,Singapore,34.22222222222222,630224.0,449819.55555555556,168,32.31428571428572,
2237,2021.4,Singapore,32.31428571428572,360475.02857142856,265610.2571428571,169,30.257142857142856,
2238,2021.3,Singapore,30.257142857142856,71308.05714285714,39589.37142857143,167,29.547619047619047,
2239,2021.2,Singapore,29.547619047619047,132195.07142857142,60842.92857142857,162,29.0,
2240,2021.1,Singapore,29.0,28657.14285714286,3488.5714285714284,160,29.0,
2241,2021.0,Singapore,29.0,228.57142857142858,,158,28.257142857142856,
2242,2020.9,Singapore,28.257142857142856,,,157,27.5,
2243,2020.8,Singapore,27.5,,,154,27.0,
2244,2020.7,Singapore,27.0,,,148,26.97142857142857,
2245,2020.6,Singapore,26.97142857142857,,,134,25.857142857142858,
2246,2020.5,Singapore,25.857142857142858,,,119,22.114285714285714,
2247,2020.4,Singapore,22.114285714285714,,,102,9.685714285714285,
2248,2020.3,Singapore,9.685714285714285,,,87,0.4523809523809524,
2249,2020.2,Singapore,0.4523809523809524,,,92,0.0,
2250,2020.1,Singapore,,,,40,0.0,
2251,2021.5,Sint Maarten (Dutch part),,4071.6,3170.2,215,0.0,
2252,2021.4,Sint Maarten (Dutch part),,2466.657142857143,1776.9142857142858,215,0.0,
2253,2021.3,Sint Maarten (Dutch part),,4892.666666666667,3318.6666666666665,215,0.0,
2254,2021.5,Slovakia,12471.0,1941035.888888889,1291643.3333333333,40,12305.485714285714,
2255,2021.4,Slovakia,12305.485714285714,1632390.5428571429,831154.4285714285,39,11221.628571428571,
2256,2021.3,Slovakia,11221.628571428571,997668.0285714286,410605.8857142857,36,8432.166666666666,
2257,2021.2,Slovakia,8432.166666666666,479062.14285714284,207754.2619047619,41,5003.457142857143,
2258,2021.1,Slovakia,5003.457142857143,172153.6,34447.34285714286,47,2046.2619047619048,
2259,2021.0,Slovakia,2046.2619047619048,10694.904761904761,,67,602.0571428571428,
2260,2020.9,Slovakia,602.0571428571428,,,86,89.73809523809524,
2261,2020.8,Slovakia,89.73809523809524,,,124,35.31428571428572,
2262,2020.7,Slovakia,35.31428571428572,,,139,29.057142857142857,
2263,2020.6,Slovakia,29.057142857142857,,,132,28.0,
2264,2020.5,Slovakia,28.0,,,115,27.34285714285714,
2265,2020.4,Slovakia,27.34285714285714,,,97,9.457142857142857,
2266,2020.3,Slovakia,9.457142857142857,,,92,0.0,
2267,2020.2,Slovakia,,,,176,0.0,
2268,2021.5,Slovenia,4410.888888888889,793303.0,583848.0,65,4359.0,
2269,2021.4,Slovenia,4359.0,646185.6857142857,389122.97142857144,63,4189.8,
2270,2021.3,Slovenia,4189.8,390929.8857142857,171671.65714285715,60,3934.9285714285716,
2271,2021.2,Slovenia,3934.9285714285716,179450.88095238095,85337.80952380953,57,3547.057142857143,
2272,2021.1,Slovenia,3547.057142857143,62683.885714285716,32738.428571428572,54,2561.4285714285716,
2273,2021.0,Slovenia,2561.4285714285716,12806.047619047618,10.952380952380953,58,989.3714285714286,
2274,2020.9,Slovenia,989.3714285714286,,,75,191.3095238095238,
2275,2020.8,Slovenia,191.3095238095238,,,102,133.88571428571427,
2276,2020.7,Slovenia,133.88571428571427,,,99,119.45714285714286,
2277,2020.6,Slovenia,119.45714285714286,,,92,109.85714285714286,
2278,2020.5,Slovenia,109.85714285714286,,,78,104.91428571428571,
2279,2020.4,Slovenia,104.91428571428571,,,67,58.68571428571428,
2280,2020.3,Slovenia,58.68571428571428,,,54,1.3571428571428572,
2281,2020.2,Slovenia,1.3571428571428572,,,58,0.0,
2282,2020.1,Slovenia,,,,40,0.0,
2283,2021.5,Solomon Islands,,2004.6666666666667,,215,0.0,
2284,2021.4,Solomon Islands,,1435.4857142857143,298.2,215,0.0,
2285,2021.3,Solomon Islands,,397.48571428571427,198.8,215,0.0,
2286,2021.2,Solomon Islands,,,,211,0.0,
2287,2021.1,Solomon Islands,,,,206,0.0,
2288,2021.0,Solomon Islands,,,,194,0.0,
2289,2020.9,Solomon Islands,,,,189,0.0,
2290,2020.8,Solomon Islands,,,,187,0.0,
2291,2021.5,Somalia,774.8888888888889,75059.44444444444,15765.222222222223,115,765.6,
2292,2021.4,Somalia,765.6,33053.54285714286,1713.6857142857143,114,674.6285714285714,
2293,2021.3,Somalia,674.6285714285714,6889.628571428571,,109,371.4761904761905,
2294,2021.2,Somalia,371.4761904761905,,,116,142.4,
2295,2021.1,Somalia,142.4,,,134,126.57142857142857,
2296,2021.0,Somalia,126.57142857142857,,,128,110.77142857142857,
2297,2020.9,Somalia,110.77142857142857,,,125,100.14285714285714,
2298,2020.8,Somalia,100.14285714285714,,,119,96.28571428571429,
2299,2020.7,Somalia,96.28571428571429,,,108,93.0,
2300,2020.6,Somalia,93.0,,,98,89.31428571428572,
2301,2020.5,Somalia,89.31428571428572,,,85,61.371428571428574,
2302,2020.4,Somalia,61.371428571428574,,,74,9.628571428571428,
2303,2020.3,Somalia,9.628571428571428,,,88,0.0,
2304,2020.2,Somalia,,,,176,0.0,
2305,2021.5,South Africa,58459.11111111111,1598797.888888889,373152.8888888889,16,56189.97142857143,
2306,2021.4,South Africa,56189.97142857143,958695.8571428572,473127.8,16,53927.2,
2307,2021.3,South Africa,53927.2,144236.0285714286,144236.0285714286,16,51383.333333333336,
2308,2021.2,South Africa,51383.333333333336,111636.54761904762,111636.54761904762,15,44751.514285714286,
2309,2021.1,South Africa,44751.514285714286,988.1714285714286,988.1714285714286,15,28079.95238095238,
2310,2021.0,South Africa,28079.95238095238,,,15,20695.371428571427,
2311,2020.9,South Africa,20695.371428571427,,,14,17774.380952380954,
2312,2020.8,South Africa,17774.380952380954,,,14,14353.628571428571,
2313,2020.7,South Africa,14353.628571428571,,,13,7842.828571428571,
2314,2020.6,South Africa,7842.828571428571,,,17,2372.4,
2315,2020.5,South Africa,2372.4,,,25,439.0571428571429,
2316,2020.4,South Africa,439.0571428571429,,,39,49.74285714285714,
2317,2020.3,South Africa,49.74285714285714,,,56,0.09523809523809523,
2318,2020.2,South Africa,0.09523809523809523,,,112,0.0,
2319,2020.1,South Africa,,,,40,0.0,
2320,2021.5,South Korea,1999.0,7945532.444444444,2169491.5555555555,88,1942.142857142857,
2321,2021.4,South Korea,1942.142857142857,5904625.571428572,1835113.142857143,87,1809.5142857142857,
2322,2021.3,South Korea,1809.5142857142857,2215253.6285714284,155444.2857142857,86,1669.1666666666667,
2323,2021.2,South Korea,1669.1666666666667,506073.95238095237,3659.8333333333335,83,1446.5714285714287,
2324,2021.1,South Korea,1446.5714285714287,,,82,866.6190476190476,
2325,2021.0,South Korea,866.6190476190476,,,87,504.0,
2326,2020.9,South Korea,504.0,,,89,432.95238095238096,
2327,2020.8,South Korea,432.95238095238096,,,82,336.37142857142857,
2328,2020.7,South Korea,336.37142857142857,,,76,299.74285714285713,
2329,2020.6,South Korea,299.74285714285713,,,71,281.48571428571427,
2330,2020.5,South Korea,281.48571428571427,,,60,264.62857142857143,
2331,2020.4,South Korea,264.62857142857143,,,46,217.28571428571428,
2332,2020.3,South Korea,217.28571428571428,,,31,56.404761904761905,
2333,2020.2,South Korea,56.404761904761905,,,10,0.0,
2334,2020.1,South Korea,,,,40,0.0,
2335,2021.5,South Sudan,115.0,4965.333333333333,398.3333333333333,153,115.0,
2336,2021.4,South Sudan,115.0,1645.057142857143,,153,114.2,
2337,2021.3,South Sudan,114.2,27.057142857142857,,147,102.38095238095238,
2338,2021.2,South Sudan,102.38095238095238,,,144,69.14285714285714,
2339,2021.1,South Sudan,69.14285714285714,,,150,62.476190476190474,
2340,2021.0,South Sudan,62.476190476190474,,,148,59.91428571428571,
2341,2020.9,South Sudan,59.91428571428571,,,146,53.07142857142857,
2342,2020.8,South Sudan,53.07142857142857,,,141,47.82857142857143,
2343,2020.7,South Sudan,47.82857142857143,,,131,45.34285714285714,
2344,2020.6,South Sudan,45.34285714285714,,,123,33.2,
2345,2020.5,South Sudan,33.2,,,111,5.428571428571429,
2346,2020.4,South Sudan,5.428571428571429,,,140,0.0,
2347,2020.3,South Sudan,,,,184,0.0,
2348,2021.5,Spain,80634.33333333333,15050753.777777778,9229606.111111112,14,79825.71428571429,
2349,2021.4,Spain,79825.71428571429,12526228.057142857,6446899.742857143,12,77402.45714285714,
2350,2021.3,Spain,77402.45714285714,7342680.514285714,2963758.9714285713,11,72293.35714285714,
2351,2021.2,Spain,72293.35714285714,2498331.3333333335,1211070.9285714286,11,60699.54285714286,
2352,2021.1,Spain,60699.54285714286,970650.0571428571,422193.9142857143,10,50132.357142857145,
2353,2021.0,Spain,50132.357142857145,86391.88095238095,,11,42083.37142857143,
2354,2020.9,Spain,42083.37142857143,,,10,33191.40476190476,
2355,2020.8,Spain,33191.40476190476,,,9,29395.057142857142,
2356,2020.7,Spain,29395.057142857142,,,9,28476.0,
2357,2020.6,Spain,28476.0,,,9,27975.942857142858,
2358,2020.5,Spain,27975.942857142858,,,7,27139.8,
2359,2020.4,Spain,27139.8,,,5,18264.2,
2360,2020.3,Spain,18264.2,,,3,914.2619047619048,
2361,2020.2,Spain,914.2619047619048,,,3,0.0,
2362,2020.1,Spain,,,,40,0.0,
2363,2021.5,Sri Lanka,2478.4444444444443,2396238.777777778,727903.6666666666,83,1369.1142857142856,
2364,2021.4,Sri Lanka,1369.1142857142856,1427244.7428571428,297897.2,94,649.5142857142857,
2365,2021.3,Sri Lanka,649.5142857142857,370871.82857142854,30733.514285714286,111,521.7380952380952,
2366,2021.2,Sri Lanka,521.7380952380952,618488.9523809524,,109,344.0285714285714,
2367,2021.1,Sri Lanka,344.0285714285714,116325.82857142857,,114,195.16666666666666,
2368,2021.0,Sri Lanka,195.16666666666666,,,119,75.85714285714286,
2369,2020.9,Sri Lanka,75.85714285714286,,,136,14.166666666666666,
2370,2020.8,Sri Lanka,14.166666666666666,,,160,12.057142857142857,
2371,2020.7,Sri Lanka,12.057142857142857,,,159,11.0,
2372,2020.6,Sri Lanka,11.0,,,151,11.0,
2373,2020.5,Sri Lanka,11.0,,,139,9.571428571428571,
2374,2020.4,Sri Lanka,9.571428571428571,,,125,6.228571428571429,
2375,2020.3,Sri Lanka,6.228571428571429,,,108,0.047619047619047616,
2376,2020.2,Sri Lanka,0.047619047619047616,,,116,0.0,
2377,2020.1,Sri Lanka,,,,40,0.0,
2378,2021.5,Sudan,2737.1111111111113,106884.55555555556,20978.444444444445,79,2589.0285714285715,
2379,2021.4,Sudan,2589.0285714285715,42932.34285714286,5898.142857142857,78,2250.5142857142855,
2380,2021.3,Sudan,2250.5142857142855,9919.885714285714,,78,1956.1190476190477,
2381,2021.2,Sudan,1956.1190476190477,,,79,1783.7428571428572,
2382,2021.1,Sudan,1783.7428571428572,,,75,1445.1904761904761,
2383,2021.0,Sudan,1445.1904761904761,,,73,1130.7714285714285,
2384,2020.9,Sudan,1130.7714285714285,,,70,836.2142857142857,
2385,2020.8,Sudan,836.2142857142857,,,64,825.2857142857143,
2386,2020.7,Sudan,825.2857142857143,,,53,733.7714285714286,
2387,2020.6,Sudan,733.7714285714286,,,49,540.4,
2388,2020.5,Sudan,540.4,,,48,163.5142857142857,
2389,2020.4,Sudan,163.5142857142857,,,59,11.542857142857143,
2390,2020.3,Sudan,11.542857142857143,,,84,0.9444444444444444,
2391,2020.2,Sudan,0.9444444444444444,,,67,0.0,
2392,2021.5,Suriname,443.77777777777777,87921.22222222222,19331.666666666668,124,288.54285714285714,
2393,2021.4,Suriname,288.54285714285714,44411.05714285714,8234.885714285714,131,194.0857142857143,
2394,2021.3,Suriname,194.0857142857143,14768.114285714286,23.885714285714286,133,174.97619047619048,
2395,2021.2,Suriname,174.97619047619048,4989.214285714285,,134,157.9142857142857,
2396,2021.1,Suriname,157.9142857142857,,,133,123.73809523809524,
2397,2021.0,Suriname,123.73809523809524,,,131,115.05714285714286,
2398,2020.9,Suriname,115.05714285714286,,,123,106.64285714285714,
2399,2020.8,Suriname,106.64285714285714,,,117,76.31428571428572,
2400,2020.7,Suriname,76.31428571428572,,,118,26.885714285714286,
2401,2020.6,Suriname,26.885714285714286,,,135,9.82857142857143,
2402,2020.5,Suriname,9.82857142857143,,,143,1.0,
2403,2020.4,Suriname,1.0,,,164,0.8857142857142857,
2404,2020.3,Suriname,0.8857142857142857,,,151,0.0,
2405,2020.2,Suriname,,,,176,0.0,
2406,2021.5,Sweden,14577.777777777777,2385551.111111111,1327370.0,35,14413.628571428571,
2407,2021.4,Sweden,14413.628571428571,420378.5142857143,163164.05714285714,34,13866.4,
2408,2021.3,Sweden,13866.4,336665.97142857144,109029.42857142857,33,13146.214285714286,
2409,2021.2,Sweden,13146.214285714286,132946.97619047618,58914.47619047619,31,11810.828571428572,
2410,2021.1,Sweden,11810.828571428572,48612.28571428572,15432.771428571428,31,8516.047619047618,
2411,2021.0,Sweden,8516.047619047618,4697.0952380952385,1.1904761904761905,32,6384.628571428571,
2412,2020.9,Sweden,6384.628571428571,,,32,5904.880952380952,
2413,2020.8,Sweden,5904.880952380952,,,28,5829.4857142857145,
2414,2020.7,Sweden,5829.4857142857145,,,25,5703.6,
2415,2020.6,Sweden,5703.6,,,20,5179.4,
2416,2020.5,Sweden,5179.4,,,16,3844.2285714285713,
2417,2020.4,Sweden,3844.2285714285713,,,17,1392.8,
2418,2020.3,Sweden,1392.8,,,15,34.45238095238095,
2419,2020.2,Sweden,34.45238095238095,,,13,0.0,
2420,2020.1,Sweden,,,,40,0.0,
2421,2021.5,Switzerland,10868.444444444445,3078715.111111111,1966910.111111111,42,10792.171428571428,
2422,2021.4,Switzerland,10792.171428571428,2982317.2285714285,1705854.7714285713,41,10556.2,
2423,2021.3,Switzerland,10556.2,1528556.9142857143,840222.4,38,10141.642857142857,
2424,2021.2,Switzerland,10141.642857142857,722651.5476190476,412829.95238095237,36,9473.342857142858,
2425,2021.1,Switzerland,9473.342857142858,106721.57142857143,32865.0,35,7265.880952380952,
2426,2021.0,Switzerland,7265.880952380952,,,35,3848.9142857142856,
2427,2020.9,Switzerland,3848.9142857142856,,,38,2105.3333333333335,
2428,2020.8,Switzerland,2105.3333333333335,,,42,2013.7714285714285,
2429,2020.7,Switzerland,2013.7714285714285,,,37,1979.4285714285713,
2430,2020.6,Switzerland,1979.4285714285713,,,33,1955.6,
2431,2020.5,Switzerland,1955.6,,,26,1883.4285714285713,
2432,2020.4,Switzerland,1883.4285714285713,,,20,1203.9714285714285,
2433,2020.3,Switzerland,1203.9714285714285,,,16,52.1764705882353,
2434,2020.2,Switzerland,52.1764705882353,,,11,0.0,
2435,2021.5,Syria,1835.111111111111,11368.777777777777,661.8888888888889,91,1748.0285714285715,
2436,2021.4,Syria,1748.0285714285715,2751.4285714285716,,89,1494.6285714285714,
2437,2021.3,Syria,1494.6285714285714,71.42857142857143,,91,1126.8333333333333,
2438,2021.2,Syria,1126.8333333333333,,,93,933.2857142857143,
2439,2021.1,Syria,933.2857142857143,,,89,662.3095238095239,
2440,2021.0,Syria,662.3095238095239,,,88,366.1142857142857,
2441,2020.9,Syria,366.1142857142857,,,94,229.78571428571428,
2442,2020.8,Syria,229.78571428571428,,,97,122.94285714285714,
2443,2020.7,Syria,122.94285714285714,,,103,40.542857142857144,
2444,2020.6,Syria,40.542857142857144,,,127,9.028571428571428,
2445,2020.5,Syria,9.028571428571428,,,146,3.8857142857142857,
2446,2020.4,Syria,3.8857142857142857,,,145,2.4285714285714284,
2447,2020.3,Syria,2.4285714285714284,,,128,0.125,
2448,2020.2,Syria,0.125,,,108,0.0,
2449,2021.5,Taiwan,515.1111111111111,380865.55555555556,5875.444444444444,122,126.2,
2450,2021.4,Taiwan,126.2,268395.85714285716,,150,11.285714285714286,
2451,2021.3,Taiwan,11.285714285714286,37324.74285714285,,173,9.714285714285714,
2452,2021.2,Taiwan,9.714285714285714,3586.6666666666665,,171,8.17142857142857,
2453,2021.1,Taiwan,8.17142857142857,,,169,7.0,
2454,2021.0,Taiwan,7.0,,,167,7.0,
2455,2020.9,Taiwan,7.0,,,167,7.0,
2456,2020.8,Taiwan,7.0,,,166,7.0,
2457,2020.7,Taiwan,7.0,,,165,7.0,
2458,2020.6,Taiwan,7.0,,,159,7.0,
2459,2020.5,Taiwan,7.0,,,152,6.8,
2460,2020.4,Taiwan,6.8,,,135,5.685714285714286,
2461,2020.3,Taiwan,5.685714285714286,,,112,1.2380952380952381,
2462,2020.2,Taiwan,1.2380952380952381,,,61,0.03125,
2463,2020.1,Taiwan,0.03125,,,6,0.0,
2464,2021.5,Tajikistan,90.0,,,158,90.0,
2465,2021.4,Tajikistan,90.0,11399.714285714286,1129.6,157,90.0,
2466,2021.3,Tajikistan,90.0,2014.7714285714285,,151,90.0,
2467,2021.2,Tajikistan,90.0,,,148,90.0,
2468,2021.1,Tajikistan,90.0,,,143,89.33333333333333,
2469,2021.0,Tajikistan,89.33333333333333,,,137,85.11428571428571,
2470,2020.9,Tajikistan,85.11428571428571,,,133,78.45238095238095,
2471,2020.8,Tajikistan,78.45238095238095,,,129,69.22857142857143,
2472,2020.7,Tajikistan,69.22857142857143,,,120,59.8,
2473,2020.6,Tajikistan,59.8,,,111,51.628571428571426,
2474,2020.5,Tajikistan,51.628571428571426,,,100,35.57142857142857,
2475,2020.4,Tajikistan,35.57142857142857,,,88,1.0,
2476,2020.3,Tajikistan,1.0,,,147,0.0,
2477,2021.5,Tanzania,21.0,,,172,21.0,
2478,2021.4,Tanzania,21.0,,,172,21.0,
2479,2021.3,Tanzania,21.0,,,171,21.0,
2480,2021.2,Tanzania,21.0,,,168,21.0,
2481,2021.1,Tanzania,21.0,,,162,21.0,
2482,2021.0,Tanzania,21.0,,,161,21.0,
2483,2020.9,Tanzania,21.0,,,160,21.0,
2484,2020.8,Tanzania,21.0,,,157,21.0,
2485,2020.7,Tanzania,21.0,,,150,21.0,
2486,2020.6,Tanzania,21.0,,,138,21.0,
2487,2020.5,Tanzania,21.0,,,122,20.428571428571427,
2488,2020.4,Tanzania,20.428571428571427,,,107,6.285714285714286,
2489,2020.3,Tanzania,6.285714285714286,,,107,0.0,
2490,2020.2,Tanzania,,,,176,0.0,
2491,2021.5,Timor,19.0,11534.777777777777,746.4444444444445,173,13.342857142857143,
2492,2021.4,Timor,13.342857142857143,8188.914285714286,0.6857142857142857,175,2.4857142857142858,
2493,2021.3,Timor,2.4857142857142858,949.3714285714286,,178,0.0,
2494,2021.2,Timor,,,,211,0.0,
2495,2021.1,Timor,,,,206,0.0,
2496,2021.0,Timor,,,,194,0.0,
2497,2020.9,Timor,,,,189,0.0,
2498,2020.8,Timor,,,,187,0.0,
2499,2020.7,Timor,,,,185,0.0,
2500,2020.6,Timor,,,,185,0.0,
2501,2020.5,Timor,,,,185,0.0,
2502,2020.4,Timor,,,,185,0.0,
2503,2020.3,Timor,,,,184,0.0,
2504,2020.2,Timor,,,,176,0.0,
2505,2021.5,Togo,127.11111111111111,,,150,125.14285714285714,
2506,2021.4,Togo,125.14285714285714,23210.057142857142,4728.5142857142855,151,119.77142857142857,
2507,2021.3,Togo,119.77142857142857,9792.942857142858,,146,96.38095238095238,
2508,2021.2,Togo,96.38095238095238,1002.1904761904761,,147,78.14285714285714,
2509,2021.1,Togo,78.14285714285714,,,148,68.47619047619048,
2510,2021.0,Togo,68.47619047619048,,,145,61.6,
2511,2020.9,Togo,61.6,,,144,49.523809523809526,
2512,2020.8,Togo,49.523809523809526,,,143,32.142857142857146,
2513,2020.7,Togo,32.142857142857146,,,142,19.428571428571427,
2514,2020.6,Togo,19.428571428571427,,,140,13.8,
2515,2020.5,Togo,13.8,,,131,11.714285714285714,
2516,2020.4,Togo,11.714285714285714,,,118,4.628571428571429,
2517,2020.3,Togo,4.628571428571429,,,117,0.11538461538461539,
2518,2020.2,Togo,0.11538461538461539,,,110,0.0,
2519,2021.5,Tonga,,28667.0,,215,0.0,
2520,2021.4,Tonga,,4071.608695652174,175.95652173913044,215,0.0,
