,year,name,value,people_fully_vaccinated,rank,lastValue,new_cases
0,2021.5,Afghanistan,60592.125,22158.25,115,122320.0,
1,2021.4,Afghanistan,122320.0,29322.542857142857,101,10285.714285714286,
2,2021.3,Afghanistan,10285.714285714286,,124,1480.952380952381,
3,2021.2,Afghanistan,1480.952380952381,,128,0.0,
4,2021.1,Afghanistan,,,206,0.0,
5,2021.0,Afghanistan,,,194,0.0,
6,2020.9,Afghanistan,,,189,0.0,
7,2020.8,Afghanistan,,,187,0.0,
8,2020.7,Afghanistan,,,185,0.0,
9,2020.6,Afghanistan,,,185,0.0,
10,2020.5,Afghanistan,,,185,0.0,
11,2020.4,Afghanistan,,,185,0.0,
12,2020.3,Afghanistan,,,184,0.0,
13,2020.2,Afghanistan,,,176,0.0,
14,2021.5,Albania,383954.125,263393.875,78,341086.4285714286,
15,2021.4,Albania,341086.4285714286,191652.85714285713,83,0.0,
16,2021.3,Albania,,,215,144.5952380952381,
17,2021.2,Albania,144.5952380952381,15.595238095238095,151,193.25714285714287,
18,2021.1,Albania,193.25714285714287,47.457142857142856,80,39.61904761904762,
19,2021.0,Albania,39.61904761904762,,44,0.0,
20,2020.9,Albania,,,189,0.0,
21,2020.8,Albania,,,187,0.0,
22,2020.7,Albania,,,185,0.0,
23,2020.6,Albania,,,185,0.0,
24,2020.5,Albania,,,185,0.0,
25,2020.4,Albania,,,185,0.0,
26,2020.3,Albania,,,184,0.0,
27,2020.2,Albania,,,176,0.0,
28,2021.5,Algeria,,,215,71428.57142857143,
29,2021.4,Algeria,71428.57142857143,,111,0.0,
30,2021.3,Algeria,,,215,0.0,
31,2021.2,Algeria,,,211,2143.714285714286,
32,2021.1,Algeria,2143.714285714286,,63,0.0,
33,2021.0,Algeria,,,194,0.0,
34,2020.9,Algeria,,,189,0.0,
35,2020.8,Algeria,,,187,0.0,
36,2020.7,Algeria,,,185,0.0,
37,2020.6,Algeria,,,185,0.0,
38,2020.5,Algeria,,,185,0.0,
39,2020.4,Algeria,,,185,0.0,
40,2020.3,Algeria,,,184,0.0,
41,2020.2,Algeria,,,176,0.0,
42,2021.5,Andorra,4330.75,2052.0,154,3219.7714285714287,
43,2021.4,Andorra,3219.7714285714287,818.4857142857143,175,2271.942857142857,
44,2021.3,Andorra,2271.942857142857,529.8571428571429,155,370.8809523809524,
45,2021.2,Andorra,370.8809523809524,88.11904761904762,144,190.45714285714286,
46,2021.1,Andorra,190.45714285714286,,81,0.0,
47,2021.0,Andorra,,,194,0.0,
48,2020.9,Andorra,,,189,0.0,
49,2020.8,Andorra,,,187,0.0,
50,2020.7,Andorra,,,185,0.0,
51,2020.6,Andorra,,,185,0.0,
52,2020.5,Andorra,,,185,0.0,
53,2020.4,Andorra,,,185,0.0,
54,2020.3,Andorra,,,184,0.0,
55,2020.2,Andorra,,,176,0.0,
56,2021.5,Angola,211061.25,125757.375,86,133741.3142857143,
57,2021.4,Angola,133741.3142857143,42640.171428571426,98,36537.6,
58,2021.3,Angola,36537.6,,104,6498.5952380952385,
59,2021.2,Angola,6498.5952380952385,,103,0.0,
60,2021.1,Angola,,,206,0.0,
61,2021.0,Angola,,,194,0.0,
62,2020.9,Angola,,,189,0.0,
63,2020.8,Angola,,,187,0.0,
64,2020.7,Angola,,,185,0.0,
65,2020.6,Angola,,,185,0.0,
66,2020.5,Angola,,,185,0.0,
67,2020.4,Angola,,,185,0.0,
68,2020.3,Angola,,,184,0.0,
69,2020.2,Angola,,,176,0.0,
70,2021.5,Anguilla,1836.6,1203.0,165,1027.942857142857,
71,2021.4,Anguilla,1027.942857142857,605.5428571428571,193,341.42857142857144,
72,2021.3,Anguilla,341.42857142857144,22.37142857142857,175,451.8333333333333,
73,2021.2,Anguilla,451.8333333333333,,143,227.94444444444446,
74,2021.1,Anguilla,227.94444444444446,,79,0.0,
75,2021.5,Antigua and Barbuda,8858.5,6364.75,145,12358.228571428572,
76,2021.4,Antigua and Barbuda,12358.228571428572,5285.4857142857145,146,4156.685714285714,
77,2021.3,Antigua and Barbuda,4156.685714285714,,146,3098.404761904762,
78,2021.2,Antigua and Barbuda,3098.404761904762,,115,0.0,
79,2021.1,Antigua and Barbuda,,,206,0.0,
80,2021.0,Antigua and Barbuda,,,194,0.0,
81,2020.9,Antigua and Barbuda,,,189,0.0,
82,2020.8,Antigua and Barbuda,,,187,0.0,
83,2020.7,Antigua and Barbuda,,,185,0.0,
84,2020.6,Antigua and Barbuda,,,185,0.0,
85,2020.5,Antigua and Barbuda,,,185,0.0,
86,2020.4,Antigua and Barbuda,,,185,0.0,
87,2020.3,Antigua and Barbuda,,,184,0.0,
88,2020.2,Antigua and Barbuda,,,176,0.0,
89,2021.5,Argentina,13774112.125,3559938.25,16,9539959.942857143,
90,2021.4,Argentina,9539959.942857143,2486952.0,17,5844745.457142857,
91,2021.3,Argentina,5844745.457142857,885095.8571428572,15,1878696.8095238095,
92,2021.2,Argentina,1878696.8095238095,461334.1904761905,19,276538.45714285714,
93,2021.1,Argentina,276538.45714285714,124102.54285714286,19,0.0,
94,2021.0,Argentina,,,194,0.0,
95,2020.9,Argentina,,,189,0.0,
96,2020.8,Argentina,,,187,0.0,
97,2020.7,Argentina,,,185,0.0,
98,2020.6,Argentina,,,185,0.0,
99,2020.5,Argentina,,,185,0.0,
100,2020.4,Argentina,,,185,0.0,
101,2020.3,Argentina,,,184,0.0,
102,2020.2,Argentina,,,176,0.0,
103,2021.5,Armenia,,,215,3595.5142857142855,
104,2021.4,Armenia,3595.5142857142855,,172,306.48571428571427,
105,2021.3,Armenia,306.48571428571427,,177,13.452380952380953,
106,2021.2,Armenia,13.452380952380953,,164,0.0,
107,2021.1,Armenia,,,206,0.0,
108,2021.0,Armenia,,,194,0.0,
109,2020.9,Armenia,,,189,0.0,
110,2020.8,Armenia,,,187,0.0,
111,2020.7,Armenia,,,185,0.0,
112,2020.6,Armenia,,,185,0.0,
113,2020.5,Armenia,,,185,0.0,
114,2020.4,Armenia,,,185,0.0,
115,2020.3,Armenia,,,184,0.0,
116,2020.2,Armenia,,,176,0.0,
117,2021.5,Aruba,58266.75,49408.5,117,54307.62857142857,
118,2021.4,Aruba,54307.62857142857,39382.6,116,33318.02857142857,
119,2021.3,Aruba,33318.02857142857,13128.971428571429,106,2228.5714285714284,
120,2021.2,Aruba,2228.5714285714284,1452.2857142857142,123,0.0,
121,2021.5,Australia,5467894.375,794618.875,22,2475030.257142857,
122,2021.4,Australia,2475030.257142857,332015.9428571428,34,0.0,
123,2021.3,Australia,,,215,33362.73809523809,
124,2021.2,Australia,33362.73809523809,,76,0.0,
125,2021.1,Australia,,,206,0.0,
126,2021.0,Australia,,,194,0.0,
127,2020.9,Australia,,,189,0.0,
128,2020.8,Australia,,,187,0.0,
129,2020.7,Australia,,,185,0.0,
130,2020.6,Australia,,,185,0.0,
131,2020.5,Australia,,,185,0.0,
132,2020.4,Australia,,,185,0.0,
133,2020.3,Australia,,,184,0.0,
134,2020.2,Australia,,,176,0.0,
135,2021.5,Austria,4380579.875,2386329.125,29,3514355.285714286,
136,2021.4,Austria,3514355.285714286,1479009.3714285714,29,1984218.4,
137,2021.3,Austria,1984218.4,768587.0571428571,25,829140.2142857143,
138,2021.2,Austria,829140.2142857143,326889.28571428574,25,250111.2857142857,
139,2021.1,Austria,250111.2857142857,90764.6,24,16988.119047619046,
140,2021.0,Austria,16988.119047619046,9.166666666666666,19,0.0,
141,2020.9,Austria,,,189,0.0,
142,2020.8,Austria,,,187,0.0,
143,2020.7,Austria,,,185,0.0,
144,2020.6,Austria,,,185,0.0,
145,2020.5,Austria,,,185,0.0,
146,2020.4,Austria,,,185,0.0,
147,2020.3,Austria,,,184,0.0,
148,2020.2,Austria,,,176,0.0,
149,2021.5,Azerbaijan,1650832.5,874701.5,48,1277619.4285714286,
150,2021.4,Azerbaijan,1277619.4285714286,836220.1428571428,51,846694.3714285714,
151,2021.3,Azerbaijan,846694.3714285714,466988.0,41,155961.54761904763,
152,2021.2,Azerbaijan,155961.54761904763,31335.666666666668,49,1857.142857142857,
153,2021.1,Azerbaijan,1857.142857142857,,66,0.0,
154,2021.0,Azerbaijan,,,194,0.0,
155,2020.9,Azerbaijan,,,189,0.0,
156,2020.8,Azerbaijan,,,187,0.0,
157,2020.7,Azerbaijan,,,185,0.0,
158,2020.6,Azerbaijan,,,185,0.0,
159,2020.5,Azerbaijan,,,185,0.0,
160,2020.4,Azerbaijan,,,185,0.0,
161,2020.3,Azerbaijan,,,184,0.0,
162,2020.2,Azerbaijan,,,176,0.0,
163,2021.5,Bahamas,6774.875,3130.875,148,5409.428571428572,
164,2021.4,Bahamas,5409.428571428572,1321.4571428571428,164,3102.8285714285716,
165,2021.3,Bahamas,3102.8285714285716,,151,204.76190476190476,
166,2021.2,Bahamas,204.76190476190476,,150,0.0,
167,2021.1,Bahamas,,,206,0.0,
168,2021.0,Bahamas,,,194,0.0,
169,2020.9,Bahamas,,,189,0.0,
170,2020.8,Bahamas,,,187,0.0,
171,2020.7,Bahamas,,,185,0.0,
172,2020.6,Bahamas,,,185,0.0,
173,2020.5,Bahamas,,,185,0.0,
174,2020.4,Bahamas,,,185,0.0,
175,2020.3,Bahamas,,,184,0.0,
176,2020.2,Bahamas,,,176,0.0,
177,2021.5,Bahrain,1038280.625,885502.875,58,916818.0285714286,
178,2021.4,Bahrain,916818.0285714286,738689.1142857143,61,646357.6857142857,
179,2021.3,Bahrain,646357.6857142857,478730.34285714285,47,378496.40476190473,
180,2021.2,Bahrain,378496.40476190473,166246.97619047618,38,174867.7142857143,
181,2021.1,Bahrain,174867.7142857143,,27,46968.07142857143,
182,2021.0,Bahrain,46968.07142857143,,11,0.0,
183,2020.9,Bahrain,,,189,0.0,
184,2020.8,Bahrain,,,187,0.0,
185,2020.7,Bahrain,,,185,0.0,
186,2020.6,Bahrain,,,185,0.0,
187,2020.5,Bahrain,,,185,0.0,
188,2020.4,Bahrain,,,185,0.0,
189,2020.3,Bahrain,,,184,0.0,
190,2020.2,Bahrain,,,176,0.0,
191,2021.5,Bangladesh,3639528.125,2660439.0,33,3659938.6285714284,
192,2021.4,Bangladesh,3659938.6285714284,2532305.0285714287,28,3775161.8571428573,
193,2021.3,Bangladesh,3775161.8571428573,1275990.657142857,18,2282296.9523809524,
194,2021.2,Bangladesh,2282296.9523809524,,18,291469.5714285714,
195,2021.1,Bangladesh,291469.5714285714,,18,0.0,
196,2021.0,Bangladesh,,,194,0.0,
197,2020.9,Bangladesh,,,189,0.0,
198,2020.8,Bangladesh,,,187,0.0,
199,2020.7,Bangladesh,,,185,0.0,
200,2020.6,Bangladesh,,,185,0.0,
201,2020.5,Bangladesh,,,185,0.0,
202,2020.4,Bangladesh,,,185,0.0,
203,2020.3,Bangladesh,,,184,0.0,
204,2020.2,Bangladesh,,,176,0.0,
205,2021.5,Barbados,67687.375,48087.125,110,76958.85714285714,
206,2021.4,Barbados,76958.85714285714,52742.485714285714,110,61469.74285714285,
207,2021.3,Barbados,61469.74285714285,6444.542857142857,95,44215.02380952381,
208,2021.2,Barbados,44215.02380952381,,71,2244.9714285714285,
209,2021.1,Barbados,2244.9714285714285,,62,0.0,
210,2021.0,Barbados,,,194,0.0,
211,2020.9,Barbados,,,189,0.0,
212,2020.8,Barbados,,,187,0.0,
213,2020.7,Barbados,,,185,0.0,
214,2020.6,Barbados,,,185,0.0,
215,2020.5,Barbados,,,185,0.0,
216,2020.4,Barbados,,,185,0.0,
217,2020.3,Barbados,,,184,0.0,
218,2020.2,Barbados,,,176,0.0,
219,2021.5,Belarus,,,215,64740.0,
220,2021.4,Belarus,64740.0,35291.28571428572,113,18171.428571428572,
221,2021.3,Belarus,18171.428571428572,7445.714285714285,116,1463.3809523809523,
222,2021.2,Belarus,1463.3809523809523,859.5238095238095,130,598.4,
223,2021.1,Belarus,598.4,,74,0.0,
224,2021.0,Belarus,,,194,0.0,
225,2020.9,Belarus,,,189,0.0,
226,2020.8,Belarus,,,187,0.0,
227,2020.7,Belarus,,,185,0.0,
228,2020.6,Belarus,,,185,0.0,
229,2020.5,Belarus,,,185,0.0,
230,2020.4,Belarus,,,185,0.0,
231,2020.3,Belarus,,,184,0.0,
232,2020.2,Belarus,,,176,0.0,
233,2021.5,Belgium,6123750.875,3437445.625,21,4610104.257142857,
234,2021.4,Belgium,4610104.257142857,2035269.7714285713,23,2600890.057142857,
235,2021.3,Belgium,2600890.057142857,795680.4285714285,22,916912.4761904762,
236,2021.2,Belgium,916912.4761904762,434824.9285714286,23,326535.2571428571,
237,2021.1,Belgium,326535.2571428571,113491.05714285714,17,17190.761904761905,
238,2021.0,Belgium,17190.761904761905,63.476190476190474,18,0.0,
239,2020.9,Belgium,,,189,0.0,
240,2020.8,Belgium,,,187,0.0,
241,2020.7,Belgium,,,185,0.0,
242,2020.6,Belgium,,,185,0.0,
243,2020.5,Belgium,,,185,0.0,
244,2020.4,Belgium,,,185,0.0,
245,2020.3,Belgium,,,184,0.0,
246,2020.2,Belgium,,,176,0.0,
247,2021.5,Belize,28193.625,7594.75,124,25830.342857142856,
248,2021.4,Belize,25830.342857142856,3599.2571428571428,131,17015.314285714285,
249,2021.3,Belize,17015.314285714285,,117,4143.690476190476,
250,2021.2,Belize,4143.690476190476,,108,0.0,
251,2021.1,Belize,,,206,0.0,
252,2021.0,Belize,,,194,0.0,
253,2020.9,Belize,,,189,0.0,
254,2020.8,Belize,,,187,0.0,
255,2020.7,Belize,,,185,0.0,
256,2020.6,Belize,,,185,0.0,
257,2020.5,Belize,,,185,0.0,
258,2020.4,Belize,,,185,0.0,
259,2020.3,Belize,,,184,0.0,
260,2020.2,Belize,,,176,0.0,
261,2021.5,Benin,,,215,1286.6571428571428,
262,2021.4,Benin,1286.6571428571428,148.8,189,0.0,
263,2021.3,Benin,,,215,0.0,
264,2021.2,Benin,,,211,0.0,
265,2021.1,Benin,,,206,0.0,
266,2021.0,Benin,,,194,0.0,
267,2020.9,Benin,,,189,0.0,
268,2020.8,Benin,,,187,0.0,
269,2020.7,Benin,,,185,0.0,
270,2020.6,Benin,,,185,0.0,
271,2020.5,Benin,,,185,0.0,
272,2020.4,Benin,,,185,0.0,
273,2020.3,Benin,,,184,0.0,
274,2020.2,Benin,,,176,0.0,
275,2021.5,Bermuda,41198.0,35662.0,120,6372.742857142857,
276,2021.4,Bermuda,6372.742857142857,5600.057142857143,161,3453.7428571428572,
277,2021.3,Bermuda,3453.7428571428572,2606.114285714286,148,3445.6190476190477,
278,2021.2,Bermuda,3445.6190476190477,2103.6428571428573,113,678.0857142857143,
279,2021.1,Bermuda,678.0857142857143,91.17142857142858,73,208.125,
280,2021.0,Bermuda,208.125,,42,0.0,
281,2021.5,Bhutan,,,215,234282.82857142857,
282,2021.4,Bhutan,234282.82857142857,,93,450534.9142857143,
283,2021.3,Bhutan,450534.9142857143,,54,73680.95238095238,
284,2021.2,Bhutan,73680.95238095238,,65,0.0,
285,2021.1,Bhutan,,,206,0.0,
286,2021.0,Bhutan,,,194,0.0,
287,2020.9,Bhutan,,,189,0.0,
288,2020.8,Bhutan,,,187,0.0,
289,2020.7,Bhutan,,,185,0.0,
290,2020.6,Bhutan,,,185,0.0,
291,2020.5,Bhutan,,,185,0.0,
292,2020.4,Bhutan,,,185,0.0,
293,2020.3,Bhutan,,,184,0.0,
294,2020.2,Bhutan,,,176,0.0,
295,2021.5,Bolivia,803455.375,281745.0,65,970317.0571428571,
296,2021.4,Bolivia,970317.0571428571,282857.2571428571,59,408974.6285714286,
297,2021.3,Bolivia,408974.6285714286,170827.08571428573,57,109694.76190476191,
298,2021.2,Bolivia,109694.76190476191,34693.666666666664,57,0.0,
299,2021.1,Bolivia,,,206,0.0,
300,2021.0,Bolivia,,,194,0.0,
301,2020.9,Bolivia,,,189,0.0,
302,2020.8,Bolivia,,,187,0.0,
303,2020.7,Bolivia,,,185,0.0,
304,2020.6,Bolivia,,,185,0.0,
305,2020.5,Bolivia,,,185,0.0,
306,2020.4,Bolivia,,,185,0.0,
307,2020.3,Bolivia,,,184,0.0,
308,2020.2,Bolivia,,,176,0.0,
309,2021.3,Bonaire Sint Eustatius and Saba,5726.0,1665.0,137,0.0,
310,2021.5,Bosnia and Herzegovina,,,215,15547.142857142857,
311,2021.4,Bosnia and Herzegovina,15547.142857142857,4037.1714285714284,139,4618.171428571429,
312,2021.3,Bosnia and Herzegovina,4618.171428571429,662.9714285714285,144,0.0,
313,2021.2,Bosnia and Herzegovina,,,211,0.0,
314,2021.1,Bosnia and Herzegovina,,,206,0.0,
315,2021.0,Bosnia and Herzegovina,,,194,0.0,
316,2020.9,Bosnia and Herzegovina,,,189,0.0,
317,2020.8,Bosnia and Herzegovina,,,187,0.0,
318,2020.7,Bosnia and Herzegovina,,,185,0.0,
319,2020.6,Bosnia and Herzegovina,,,185,0.0,
320,2020.5,Bosnia and Herzegovina,,,185,0.0,
321,2020.4,Bosnia and Herzegovina,,,185,0.0,
322,2020.3,Bosnia and Herzegovina,,,184,0.0,
323,2020.2,Bosnia and Herzegovina,,,176,0.0,
324,2021.5,Botswana,,,215,25970.085714285713,
325,2021.4,Botswana,25970.085714285713,,129,9141.142857142857,
326,2021.3,Botswana,9141.142857142857,,128,308.2142857142857,
327,2021.2,Botswana,308.2142857142857,,147,0.0,
328,2021.1,Botswana,,,206,0.0,
329,2021.0,Botswana,,,194,0.0,
330,2020.9,Botswana,,,189,0.0,
331,2020.8,Botswana,,,187,0.0,
332,2020.7,Botswana,,,185,0.0,
333,2020.6,Botswana,,,185,0.0,
334,2020.5,Botswana,,,185,0.0,
335,2020.4,Botswana,,,185,0.0,
336,2020.3,Botswana,,,184,0.0,
337,2021.5,Brazil,59971489.5,24028218.0,3,34123520.8,
338,2021.4,Brazil,34123520.8,16163524.885714285,5,21786621.685714286,
339,2021.3,Brazil,21786621.685714286,8650974.857142856,4,8521146.19047619,
340,2021.2,Brazil,8521146.19047619,2579764.714285714,4,2859679.1142857145,
341,2021.1,Brazil,2859679.1142857145,158973.48571428572,5,2.6666666666666665,
342,2021.0,Brazil,2.6666666666666665,,45,0.0,
343,2020.9,Brazil,,,189,0.0,
344,2020.8,Brazil,,,187,0.0,
345,2020.7,Brazil,,,185,0.0,
346,2020.6,Brazil,,,185,0.0,
347,2020.5,Brazil,,,185,0.0,
348,2020.4,Brazil,,,185,0.0,
349,2020.3,Brazil,,,184,0.0,
350,2020.2,Brazil,,,176,0.0,
351,2021.5,British Virgin Islands,2481.0,1574.6,159,1460.5416666666667,
352,2021.4,British Virgin Islands,1460.5416666666667,658.9166666666666,187,0.0,
353,2021.5,Brunei,26912.375,5896.125,126,18479.17142857143,
354,2021.4,Brunei,18479.17142857143,4907.457142857143,135,7874.628571428571,
355,2021.3,Brunei,7874.628571428571,384.0571428571429,130,37.523809523809526,
356,2021.2,Brunei,37.523809523809526,,160,0.0,
357,2021.1,Brunei,,,206,0.0,
358,2021.0,Brunei,,,194,0.0,
359,2020.9,Brunei,,,189,0.0,
360,2020.8,Brunei,,,187,0.0,
361,2020.7,Brunei,,,185,0.0,
362,2020.6,Brunei,,,185,0.0,
363,2020.5,Brunei,,,185,0.0,
364,2020.4,Brunei,,,185,0.0,
365,2020.3,Brunei,,,184,0.0,
366,2020.2,Brunei,,,176,0.0,
367,2021.5,Bulgaria,901572.625,734126.625,62,779269.6571428571,
368,2021.4,Bulgaria,779269.6571428571,530315.8285714285,63,538653.3714285714,
369,2021.3,Bulgaria,538653.3714285714,167922.48571428572,52,272276.5,
370,2021.2,Bulgaria,272276.5,63260.57142857143,40,40420.02857142857,
371,2021.1,Bulgaria,40420.02857142857,14832.314285714287,40,4332.0952380952385,
372,2021.0,Bulgaria,4332.0952380952385,,30,0.0,
373,2020.9,Bulgaria,,,189,0.0,
374,2020.8,Bulgaria,,,187,0.0,
375,2020.7,Bulgaria,,,185,0.0,
376,2020.6,Bulgaria,,,185,0.0,
377,2020.5,Bulgaria,,,185,0.0,
378,2020.4,Bulgaria,,,185,0.0,
379,2020.3,Bulgaria,,,184,0.0,
380,2020.2,Bulgaria,,,176,0.0,
381,2021.5,Burkina Faso,2221.875,,164,230.88571428571427,
382,2021.4,Burkina Faso,230.88571428571427,,200,0.0,
383,2021.3,Burkina Faso,,,215,0.0,
384,2021.2,Burkina Faso,,,211,0.0,
385,2021.1,Burkina Faso,,,206,0.0,
386,2021.0,Burkina Faso,,,194,0.0,
387,2020.9,Burkina Faso,,,189,0.0,
388,2020.8,Burkina Faso,,,187,0.0,
389,2020.7,Burkina Faso,,,185,0.0,
390,2020.6,Burkina Faso,,,185,0.0,
391,2020.5,Burkina Faso,,,185,0.0,
392,2020.4,Burkina Faso,,,185,0.0,
393,2020.3,Burkina Faso,,,184,0.0,
394,2020.2,Burkina Faso,,,176,0.0,
395,2021.5,Burundi,,,215,0.0,
396,2021.4,Burundi,,,216,0.0,
397,2021.3,Burundi,,,215,0.0,
398,2021.2,Burundi,,,211,0.0,
399,2021.1,Burundi,,,206,0.0,
400,2021.0,Burundi,,,194,0.0,
401,2020.9,Burundi,,,189,0.0,
402,2020.8,Burundi,,,187,0.0,
403,2020.7,Burundi,,,185,0.0,
404,2020.6,Burundi,,,185,0.0,
405,2020.5,Burundi,,,185,0.0,
406,2020.4,Burundi,,,185,0.0,
407,2020.3,Burundi,,,184,0.0,
408,2021.5,Cambodia,3220758.0,2656053.125,36,2419586.9142857143,
409,2021.4,Cambodia,2419586.9142857143,1754464.5428571429,35,1217048.857142857,
410,2021.3,Cambodia,1217048.857142857,589667.3714285714,31,248755.66666666666,
411,2021.2,Cambodia,248755.66666666666,93791.92857142857,44,2814.6,
412,2021.1,Cambodia,2814.6,,61,0.0,
413,2021.0,Cambodia,,,194,0.0,
414,2020.9,Cambodia,,,189,0.0,
415,2020.8,Cambodia,,,187,0.0,
416,2020.7,Cambodia,,,185,0.0,
417,2020.6,Cambodia,,,185,0.0,
418,2020.5,Cambodia,,,185,0.0,
419,2020.4,Cambodia,,,185,0.0,
420,2020.3,Cambodia,,,184,0.0,
421,2020.2,Cambodia,,,176,0.0,
422,2021.5,Cameroon,18823.375,4479.75,133,12692.485714285714,
423,2021.4,Cameroon,12692.485714285714,1762.7428571428572,144,325.7142857142857,
424,2021.3,Cameroon,325.7142857142857,,176,0.0,
425,2021.2,Cameroon,,,211,0.0,
426,2021.1,Cameroon,,,206,0.0,
427,2021.0,Cameroon,,,194,0.0,
428,2020.9,Cameroon,,,189,0.0,
429,2020.8,Cameroon,,,187,0.0,
430,2020.7,Cameroon,,,185,0.0,
431,2020.6,Cameroon,,,185,0.0,
432,2020.5,Cameroon,,,185,0.0,
433,2020.4,Cameroon,,,185,0.0,
434,2020.3,Cameroon,,,184,0.0,
435,2020.2,Cameroon,,,176,0.0,
436,2021.5,Canada,24900060.875,6185262.125,9,20287298.85714286,
437,2021.4,Canada,20287298.85714286,2177735.8571428573,8,10161206.542857142,
438,2021.3,Canada,10161206.542857142,975305.9142857143,11,2842950.214285714,
439,2021.2,Canada,2842950.214285714,598875.6666666666,15,867881.5428571429,
440,2021.1,Canada,867881.5428571429,177149.42857142858,13,135237.5,
441,2021.0,Canada,135237.5,2362.5238095238096,6,0.0,
442,2020.9,Canada,,,189,0.0,
443,2020.8,Canada,,,187,0.0,
444,2020.7,Canada,,,185,0.0,
445,2020.6,Canada,,,185,0.0,
446,2020.5,Canada,,,185,0.0,
447,2020.4,Canada,,,185,0.0,
448,2020.3,Canada,,,184,0.0,
449,2020.2,Canada,,,176,0.0,
450,2021.5,Cape Verde,12866.875,701.625,141,4277.6,
451,2021.4,Cape Verde,4277.6,385.14285714285717,168,0.0,
452,2021.3,Cape Verde,,,215,52.0,
453,2021.2,Cape Verde,52.0,,159,0.0,
454,2021.1,Cape Verde,,,206,0.0,
455,2021.0,Cape Verde,,,194,0.0,
456,2020.9,Cape Verde,,,189,0.0,
457,2020.8,Cape Verde,,,187,0.0,
458,2020.7,Cape Verde,,,185,0.0,
459,2020.6,Cape Verde,,,185,0.0,
460,2020.5,Cape Verde,,,185,0.0,
461,2020.4,Cape Verde,,,185,0.0,
462,2020.3,Cape Verde,,,184,0.0,
463,2020.2,Cape Verde,,,176,0.0,
464,2021.5,Cayman Islands,11750.25,10131.75,142,12319.685714285713,
465,2021.4,Cayman Islands,12319.685714285713,10483.342857142858,147,10698.542857142857,
466,2021.3,Cayman Islands,10698.542857142857,7747.657142857143,122,7532.285714285715,
467,2021.2,Cayman Islands,7532.285714285715,4100.9047619047615,101,1866.142857142857,
468,2021.1,Cayman Islands,1866.142857142857,1174.2857142857142,65,0.0,
469,2021.0,Cayman Islands,,,194,0.0,
470,2021.5,Central African Republic,8685.25,364.875,147,1254.5428571428572,
471,2021.4,Central African Republic,1254.5428571428572,48.77142857142857,190,0.0,
472,2021.3,Central African Republic,,,215,0.0,
473,2021.2,Central African Republic,,,211,0.0,
474,2021.1,Central African Republic,,,206,0.0,
475,2021.0,Central African Republic,,,194,0.0,
476,2020.9,Central African Republic,,,189,0.0,
477,2020.8,Central African Republic,,,187,0.0,
478,2020.7,Central African Republic,,,185,0.0,
479,2020.6,Central African Republic,,,185,0.0,
480,2020.5,Central African Republic,,,185,0.0,
481,2020.4,Central African Republic,,,185,0.0,
482,2020.3,Central African Republic,,,184,0.0,
483,2020.2,Central African Republic,,,176,0.0,
484,2021.5,Chad,,,215,152.11428571428573,
485,2021.4,Chad,152.11428571428573,,201,0.0,
486,2021.3,Chad,,,215,0.0,
487,2021.2,Chad,,,211,0.0,
488,2021.1,Chad,,,206,0.0,
489,2021.0,Chad,,,194,0.0,
490,2020.9,Chad,,,189,0.0,
491,2020.8,Chad,,,187,0.0,
492,2020.7,Chad,,,185,0.0,
493,2020.6,Chad,,,185,0.0,
494,2020.5,Chad,,,185,0.0,
495,2020.4,Chad,,,185,0.0,
496,2020.3,Chad,,,184,0.0,
497,2020.2,Chad,,,176,0.0,
498,2021.5,Chile,7454794.875,5842469.75,18,10238424.8,
499,2021.4,Chile,10238424.8,8011260.885714286,16,7848619.114285714,
500,2021.3,Chile,7848619.114285714,5855281.285714285,13,4994467.476190476,
501,2021.2,Chile,4994467.476190476,1890892.142857143,9,916901.4857142858,
502,2021.1,Chile,916901.4857142858,27133.17142857143,12,5774.214285714285,
503,2021.0,Chile,5774.214285714285,759.1666666666666,28,0.0,
504,2020.9,Chile,,,189,0.0,
505,2020.8,Chile,,,187,0.0,
506,2020.7,Chile,,,185,0.0,
507,2020.6,Chile,,,185,0.0,
508,2020.5,Chile,,,185,0.0,
509,2020.4,Chile,,,185,0.0,
510,2020.3,Chile,,,184,0.0,
511,2020.2,Chile,,,176,0.0,
512,2021.5,China,,,215,17771428.57142857,
513,2021.4,China,17771428.57142857,6379971.428571428,9,0.0,
514,2021.3,China,,,215,0.0,
515,2021.2,China,,,211,0.0,
516,2021.1,China,,,206,0.0,
517,2021.0,China,,,194,0.0,
518,2020.9,China,,,189,0.0,
519,2020.8,China,,,187,0.0,
520,2020.7,China,,,185,0.0,
521,2020.6,China,,,185,0.0,
522,2020.5,China,,,185,0.0,
523,2020.4,China,,,185,0.0,
524,2020.3,China,,,184,0.0,
525,2020.2,China,,,176,0.0,
526,2021.5,Colombia,4908861.875,2204981.375,24,5436419.428571428,
527,2021.4,Colombia,5436419.428571428,2734657.4,21,1983276.4857142856,
528,2021.3,Colombia,1983276.4857142856,873010.5714285715,26,759579.0714285715,
529,2021.2,Colombia,759579.0714285715,84318.88095238095,27,0.0,
530,2021.1,Colombia,,,206,0.0,
531,2021.0,Colombia,,,194,0.0,
532,2020.9,Colombia,,,189,0.0,
533,2020.8,Colombia,,,187,0.0,
534,2020.7,Colombia,,,185,0.0,
535,2020.6,Colombia,,,185,0.0,
